488,0.22552128
490,0.26798376
492,0.31610847
494,0.3717339
496,0.43434
498,0.5016347
500,0.5739032
502,0.6546017
504,0.73893243
506,0.8055678
508,0.8384245
510,0.8437301
512,0.83066535
514,0.8010987
516,0.7551719
518,0.69872504
520,0.64054
522,0.5900943
524,0.55727345
526,0.54856205
528,0.5663502
530,0.60876477
532,0.66667795
534,0.7311291
536,0.79560006
538,0.85215706
540,0.8847237
542,0.87756866
544,0.8316156
546,0.7554914
548,0.66687113
550,0.5880675
552,0.52494276
554,0.4687032
556,0.41512245
558,0.36649984
560,0.32345667
562,0.2827043
564,0.24276927
566,0.20820987
568,0.18365614
570,0.17009544
572,0.16775273
574,0.17772475
576,0.20085369
578,0.23298964
580,0.26760894
582,0.3007463
584,0.33028236
586,0.35377482
588,0.36838374
590,0.36961323
592,0.35083383
594,0.31286892
596,0.27039424
598,0.23404941
600,0.20083322
602,0.1673904
604,0.13631777
606,0.11033702
608,0.0867536
610,0.062153365
612,0.03880051
614,0.02089488
616,0.009677932
618,0.004570307
620,0.001812733
622,-0.00411195
624,-0.010674926
626,-0.008477549
628,0.002033946
630,0.009112632
632,0.01002806
634,0.015902977
636,0.031455487
638,0.047707014
640,0.05789223
642,0.06376125
644,0.06794455
646,0.07211884
648,0.07633215
650,0.0751957
652,0.06447034
654,0.051304083
656,0.044081863
658,0.038698703
660,0.027836468
662,0.014362669
664,0.005214471
666,0.002460221
668,0.005088826
670,0.00728631
672,9.01E-04
674,-0.010405104
676,-0.014368501
678,-0.010449493
680,-0.008657719
682,-0.010065586
684,-0.006049552
686,0.004169231
688,0.011239942
690,0.012059668
692,0.013246863
694,0.018382918
696,0.024908356
698,0.03091092
700,0.036724318
702,0.042229168
704,0.045836374
706,0.047101602
708,0.04874465
710,0.052555237
712,0.056616217
714,0.057985403
716,0.052470468
718,0.038565975
720,0.024418095
722,0.017237607
724,0.013599427
726,0.008953392
728,0.003917733
730,5.43E-05
732,-0.002561577
734,-0.004035635
736,-0.003433701
738,-5.00E-04
740,1.10E-04
742,-0.005673202
744,-0.01074417
746,-0.006829337
748,3.53E-04
750,0.002138642
752,8.83E-04
754,0.002317849
756,0.008563439
758,0.020293768
760,0.037623513
762,0.05988764
764,0.08281267
766,0.101337075
768,0.114319235
770,0.12212975
772,0.12489849
774,0.122908436
776,0.11805128
778,0.111996755
780,0.10101139
782,0.08122769
784,0.060972225
786,0.05045301
788,0.043214954
790,0.029359777
792,0.014953665
794,0.009541107
796,0.010149453
798,0.010434299
800,0.009011723
802,0.006119368
804,0.001956811
806,-0.002927287
808,-0.006296333
810,-0.006314494
812,-0.004962796
814,-0.004033137
816,-5.22E-04
818,0.008514319
820,0.021520482
822,0.036621813
824,0.05423576
826,0.07554128
828,0.102587216
830,0.13920106
832,0.19348201
834,0.2657914
836,0.33665767
838,0.39452407
840,0.4502175
842,0.50629145
844,0.5450301
846,0.5575612
848,0.5527886
850,0.5384789
852,0.5185311
854,0.49732324
856,0.47984523
858,0.4624465
860,0.43290064
862,0.39072615
864,0.34591445
866,0.2999875
868,0.24818727
870,0.19242235
872,0.13884471
874,0.09159602
876,0.053613503
878,0.027363783
880,0.013977024
882,0.007871158
884,0.002899788
886,0.001923717
888,0.008993842
890,0.022608103
892,0.042259708
894,0.07428488
896,0.1223221
898,0.18071853
900,0.2449264
902,0.3149396
904,0.3917768
906,0.47705835
908,0.56698245
910,0.6513512
912,0.7189775
914,0.7585096
916,0.7640503
918,0.73422533
920,0.67365456
922,0.59095716
924,0.49998355
926,0.4135606
928,0.3288463
930,0.24320623
932,0.17215127
934,0.12594432
936,0.09041733
938,0.056765374
940,0.033984393
942,0.023952387
944,0.015813133
946,0.005384988
948,-0.003562423
950,-0.008511145
952,-0.008564883
954,-0.00636373
956,-0.005585678
958,-0.003970215
960,0.001244889
962,0.004593854
964,0.002031845
966,5.76E-04
968,0.005008617
970,0.011234726
972,0.016556012
974,0.02189104
976,0.028404998
978,0.03703023
980,0.04611574
982,0.052845567
984,0.059593316
986,0.07001545
988,0.08149027
990,0.09185096
992,0.10702512
994,0.12803325
996,0.14200963
998,0.14828743
1000,0.16549419
1002,0.19737329
1004,0.23264323
1006,0.2670288
1008,0.3011754
1010,0.33636877
1012,0.37355778
1014,0.4113718
1016,0.44661403
1018,0.47310132
1020,0.49225298
1022,0.5177944
1024,0.5511749
1026,0.5809539
1028,0.60457885
1030,0.625325
1032,0.64424086
1034,0.66103786
1036,0.67389816
1038,0.67961985
1040,0.6728768
1042,0.6568346
1044,0.64619356
1046,0.64381284
1048,0.64258933
1050,0.64378655
1052,0.65128475
1054,0.65954554
1056,0.6639894
1058,0.6705995
1060,0.6845827
1062,0.70684767
1064,0.735113
1066,0.7650162
1068,0.79813266
1070,0.83620805
1072,0.86432487
1074,0.8694299
1076,0.8585349
1078,0.835081
1080,0.7920066
1082,0.73333335
1084,0.6738714
1086,0.62735593
1088,0.60368377
1090,0.598965
1092,0.60704213
1094,0.62542933
1096,0.6491745
1098,0.67010826
1100,0.6894846
1102,0.71409833
1104,0.74111784
1106,0.7654327
1108,0.78706634
1110,0.8080919
1112,0.8321882
1114,0.86096513
1116,0.89388674
1118,0.92958754
1120,0.9648616
1122,0.9907187
1124,1
1126,0.9920138
1128,0.9663876
1130,0.9232663
1132,0.87190795
1134,0.8233327
1136,0.7747264
1138,0.72207266
1140,0.666782
1142,0.61453813
1144,0.5733838
1146,0.53776675
1148,0.4969408
1150,0.4496269
1152,0.39858678
1154,0.34945625
1156,0.30379215
1158,0.25913647
1160,0.21551462
1162,0.17409882
1164,0.13559803
1166,0.103333615
1168,0.0842048
1170,0.0703337
1172,0.04619101
1174,0.025131783
1176,0.020424142
1178,0.014960791
1180,0.00287007
1182,-0.002436118
1184,-0.002556452
1186,-0.005878603
1188,-0.007658712
1190,-0.004934956
1192,-0.004398829
1194,-0.005619862
1196,-0.00223199
1198,0.004052453
1200,0.009136837
1202,0.011454525
1204,0.011502989
1206,0.011545022
1208,0.012002979
1210,0.011739375
1212,0.007863713
1214,8.32E-04
1216,-0.003446318
1218,-0.002699778
1220,0.001894907
1222,0.006330947
1224,0.008979355
1226,0.013811485
1228,0.019003075
1230,0.019685332
1232,0.023253063
1234,0.03335665
1236,0.037069093
1238,0.035747066
1240,0.042705484
1242,0.051348377
1244,0.05396424
1246,0.058388527
1248,0.06761301
1250,0.07755426
1252,0.08311758
1254,0.08390782
1256,0.090940505
1258,0.10363443
1260,0.110428594
1262,0.11247406
1264,0.112527795
1266,0.105486296
1268,0.09361218
1270,0.08472367
1272,0.07347876
1274,0.056871038
1276,0.045977447
1278,0.03839158
1280,0.023544466
1282,0.012638449
1284,0.011020206
1286,0.003023742
1288,-0.007874243
1290,-0.008984556
1292,-0.00962422
1294,-0.012818967
1296,-0.006662592
1298,0.002129757
1300,0.00243813
1302,0.002308672
1304,0.006126851
1306,0.011728552
1308,0.026059419
1310,0.051091097
1312,0.07109118
1314,0.08792233
1316,0.11430283
1318,0.14156944
1320,0.16388355
1322,0.18806773
1324,0.21826316
1326,0.2518537
1328,0.27365226
1330,0.2810373
1332,0.28357503
1334,0.27967846
1336,0.2681872
1338,0.25518036
1340,0.2456266
1342,0.24190833
1344,0.24196218
1346,0.24488838
1348,0.2509916
1350,0.25618625
1352,0.25959486
1354,0.2675157
1356,0.27950487
1358,0.290151
1360,0.29239666
1362,0.28542155
1364,0.2751418
1366,0.27100003
1368,0.2711954
1370,0.25974613
1372,0.24196571
1374,0.22815642
1376,0.21720101
1378,0.20603767
1380,0.19267105
1382,0.17951095
1384,0.1667876
1386,0.15208016
1388,0.13512556
1390,0.11810385
1392,0.10470738
1394,0.091763705
1396,0.076198965
1398,0.061000805
1400,0.046583224
1402,0.032831874
1404,0.023501202
1406,0.019997163
1408,0.019561175
1410,0.013673449
1412,0.005598669
1414,0.007907218
1416,0.011346955
1418,0.00974783
1420,0.008665189
1422,0.004316619
1424,-0.003030715
1426,-0.002161162
1428,1.19E-04
1430,-0.003457083
1432,-0.00384559
1434,-0.003286213
1436,-0.005935636
1438,-0.003146902
1440,0.005181594
1442,0.014243501
1444,0.025130644
1446,0.04169532
1448,0.06687962
1450,0.09695219
1452,0.13102648
1454,0.16867779
1456,0.1998159
1458,0.222687
1460,0.24064577
1462,0.2422208
1464,0.22657934
1466,0.20464046
1468,0.18127014
1470,0.15475792
1472,0.121429384
1474,0.08852092
1476,0.06326966
1478,0.04692373
1480,0.028529258
1482,0.008883241
1484,-6.81E-04
1486,-4.17E-04
1488,0.002762104
1490,0.001430243
1492,-0.001860473
1494,-0.003133566
1496,-0.00155505
1498,-0.003517202
1500,-0.008508021
1502,-0.010468575
1504,-0.005848656
1506,-7.07E-04
1508,-0.001758496
1510,-0.003571568
1512,-0.002355094
1514,2.36E-04
1516,-0.002521866
1518,-0.003979148
1520,0.001062441
1522,0.005484297
1524,0.005237546
1526,0.001263349
1528,-0.002307485
1530,-0.006563363
1532,-0.00578076
1534,0.00589061
1536,0.006413783
1538,-6.24E-04
1540,0.00339483
1542,0.010472975
1544,0.008404197
1546,-0.002486698
1548,-0.002391854
1550,0.001767004
1552,0.002570741
1554,0.005495697
1556,0.0010364
1558,-0.005929023
1560,-0.001287635
1562,0.00126971
1564,-0.00210775
1566,-0.00483732
1568,-0.00194672
1570,-0.001038502
1572,-0.004005822
1574,-0.002100409
1576,-0.00580006
1578,-0.01329801
1580,-0.013389021
1582,-0.011722664
1584,-0.011181831
1586,-0.008938611
1588,-0.00143804
1590,-0.002035669
1592,-0.005469809
1594,0.003933893
1596,0.003363268
1598,-0.002824846
1600,5.19E-04
1602,0.009005808
1604,0.005083701
1606,-0.004592017
1608,4.40E-04
1610,0.004327403
1612,0.003641933
1614,0.003889801
1616,0.006675692
1618,0.007239834
1620,0.014092891
1622,0.028536078
1624,0.017575635
1626,0.009399982
1628,0.022157269
1630,0.032979913
1632,0.03177402
1634,0.028797366
1636,0.0301571
1638,0.023912217
1640,0.01612819
1642,0.011817138
1644,0.00988673
1646,0.007878007
1648,0.007525553
1650,0.012966647
1652,0.020438664
1654,0.011087415
1656,0.003088218
1658,0.009531183
1660,0.017563684
1662,0.011615279
1664,-3.70E-04
1666,-0.001769283
1668,0.006481258
1670,-0.010146016
1672,-0.017407965
1674,-8.24E-04
1676,-1.20E-04
1678,-0.001448911
1680,-0.003399889
1682,-0.007616883
1684,-0.007613639
1686,-0.006242784
1688,-0.006923301
1690,-0.008967463
1692,-0.008168014
1694,-0.002737718
1696,4.36E-04
1698,-0.005482573
1700,-0.015140675
1702,-0.00927097
1704,-2.72E-04
1706,0.002003469
1708,0.002643303
1710,0.005458123
1712,-0.004820335
1714,-0.012016515
1716,-0.005028498
1718,-0.004537575
1720,0.009331339
1722,0.007897179
1724,-0.01149747
1726,-0.011776059
1728,-0.008055352
1730,-0.001892045
1732,-9.18E-04
1734,-0.005838785
1736,0.00102543
1738,8.73E-05
1740,-0.002537124
1742,0.002585043
1744,0.004541956
1746,-0.005610807
1748,0.008427212
1750,0.010217759
1752,-0.011871869
1754,4.80E-04
1756,-0.00712846
1758,-0.011504745
1760,-0.007235929
1762,-0.001223939
1764,0.023499662
1766,0.008115051
1768,-0.008313668
1770,0.004243641
1772,0.014224465
1774,-0.002130536
1776,0.002848774
1778,0.014236789
1780,-0.009491281
1782,-0.03599042
1784,0.00588179
1786,0.013275028
1788,0.009371532
1790,0.009070094
1792,0.002881488
1794,0.007320314
1796,0.00764878
1798,0.005462211
1800,-0.008064881
